jenis,kategori,jenis_kulit,merk,nama_product,link_gambar,nama_gambar,key_ingredients,ingredients,deskripsi,no_BPOM,hamil_menyusui,kondisi_kulit,sensitif,tujuan,kegunaan,fungsi
Treatment,Acne Treatment,Berminyak,Derma Angel,Acne Patch,https://s3.ap-southeast-1.amazonaws.com/assets.femaledaily.com/remastering-data/production/product/product-1716357203332-,dermaangel_acnepatch,"Emollient: Paraffinum Liquidum
Perfuming: Glyceryl Rosinate
Solvent: Paraffinum Liquidum
Viscosity controlling: Methylcellulose, Hydrogenated Styrene/​Isoprene Copolymer
","Methylcellulose, Glyceryl Rosinate, Hydrogenated Styrene/​Isoprene Copolymer, Paraffinum Liquidum, Polyurethane-1","Tepi ultra-tipis memiliki ketebalan rata-rata 0,01cm, membuat tambalan hampir tidak terdeteksi di kulit. Bahan hidrokoloid bekerja seperti spons untuk menyerap nanah dan minyak. Mereka bertindak Sebagai penutup pelindung, mengurangi keinginan untuk meremas atau mengambil noda, membantu luka sembuh lebih cepat. ",,Ya,,b,b,"Membantu menyembunyikan jerawat, serta memberikan perlindungan kulit terhadap polusi eksternal dan mencegah timbulnya bekas jerawat, Membantu menyembunyikan jerawat, serta memberikan perlindungan kulit terhadap polusi eksternal dan mencegah timbulnya bekas jerawat",g
Treatment,Acne Treatment,Berminyak,NPURE,Cica Acne Spot,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1642477010_34327be9fb_800x800.jpg,npure_cicaacnespot,"Anti-acne: Sulfur, Niacinamide, Salicylic Acid, Zinc Pca
Antioxidant: Centella Asiatica Extract, Tocopheryl Acetate
Cell-communicating ingredient: Niacinamide
Exfoliant: Lactic Acid, Salicylic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin
Soothing: Centella Asiatica Extract, Bisabolol, Salicylic Acid, Allantoin, Boswellia Serrata Extract
","Aqua, Bentonite, Kaolin, Glycerin, Zinc Carbonate, Sulfur, Magnesium Aluminum Silicate, Niacinamide, Milk Protein, Centella Asiatica Extract, PEG-100 Stearate, Glyceryl Stearate, Bisabolol, Lactic Acid, Cetyl Alcohol, Salicylic Acid, Allantoin, Zinc Pca, Oryza Sativa Bran Extract, Boswellia Serrata Extract, Honey Extract, Oligopeptide-10, Phenoxyethanol, Butylene Glycol, Tocopheryl Acetate, Amylopectin, Xanthan Gum, Dextrin, Sodium Benzoate","Pengobatan jerawat alami dengan peptida jerawat granaktif, ekstrak centella asiatica alami, asam salisilat dan belerang yang membantu mengobati jerawat, mengurangi kemerahan dan peradangan.",NA18210107001,Ya,,b,b,"Membantu mempercepat penyembuhan jerawat, mengatasi jerawat tanpa meninggalkan bekas luka, melawan bakteri penyebab jerawat, menenangkan kulit, mengurangi kemerahan kulit, membantu membersihkan pori-pori dari kotoran, mengurangi minyak berlebih",f
Mask,Sleeping Mask,Berminyak,BioAqua,Salicylic Acid Acne,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1663660901_3e814b0d44_800x800.png,bioaqua_salicylicacidacne,"Anti-acne: Salicylic Acid, Niacinamide
Antioxidant: Centella Asiatica Leaf Extract
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Ceramide 3, Sodium Hyaluronate
Soothing: Allantoin, Salicylic Acid, Centella Asiatica Leaf Extract","Aqua, Propylene Glycol, Betaine, Allantoin, Carbomer, Triethanolamine, Methylparaben, Diazolidinyl Urea, Iodopropynyl Butylcarbamate, PEG-40 Hydrogenated Castor Oil, Fragrance (Parfum) Components, Finished Fragrances, Salicylic Acid, Centella Asiatica Leaf Extract, Niacinamide, Ceramide 3, Sodium Hyaluronate
","Pembersihan jerawat yang lembut dan kulit halus, mengisi dan mengunci air, menyegarkan dan melembabkan.",NA11210200123,Tidak,,b,c,"Mengatasi jerawat, mengecilkan pori-pori, menenangkan kulit berjerawat, mengangkat sel kulit mati, memudarkan jerawat, memperbaiki skin barrier, melembabkan wajah","b,f"
Mask,Sleeping Mask,Berminyak,Somethinc,Bee Power Propolis & Manuka Honey Sleeping Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1659937023_PS_Bee_Pow_800x800.jpg,somethinc_beepowerpropolis&manukahoneysleepingmask,"Antioxidant: Tocopherol
Skin-identical ingredient: Glycerin
","Aqua, Butylene Glycol, Pentylene Glycol, Trehalose, Ammonium Polyacryloyldimethyl Taurate, 1,2-Hexanediol, Polyglyceryl-4 Caprate, Glycerin, Disodium EDTA, Flavour, Honey (Manuka) Extract, Ethylhexylglycerin, Triethanolamine, Ethyl Hexanediol, Phenoxyethanol, Propolis Extract, Sodium Benzoate, Citric Acid, Potassium Sorbate, Bee Venom/​As Melittin, Beta-Carotene, Limonene, Tocopherol
","Sleeping mask somethinc merupakan skincare sleeping mask terbaik dengan superfood bee glow power: korean propolis, manuka honey, & bee venom yang secara intens memberi kelembaban & nutrisi di malam hari.",NA18220200561,Ya,,b,c,"Memperkuat skin barrier, Menghidrasi kulit, Memberikan nutrisi di malam hari, Membuat kulit tampak lebih glowing dan bebas kilap di pagi hari","b,c,d"
Mask,Sleeping Mask,Berminyak,Herborist,Sleeping Mask Rose,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1636005160_7d5030b6_5_800x800.png,herborist_sleepingmaskrose,"Skin brightening: Cystoseira TamariscIfolia Extract
Skin-identical ingredient: Glycerin, Sodium Hyaluronate","Aqua, Phenoxyethanol, Glycerin, Carbomer, Aminomethyl Propanol, PEG-40 Hydrogenated Castor Oil, Chlorphenesin, Propylene Glycol, Collagen, Rosa Alba Flower Extract, Buteth-3, Disodium EDTA, Perfume, Sodium Lactate, Sodium Gluconate, Sodium Benzotriazolyl Butylphenol Sulfonate, Pentylene Glycol, Methyl Diisopropyl Propionamide, Sodium Hyaluronate, Ethanol, Cystoseira TamariscIfolia Extract, Tris (Tetramethyl- Hydroxypiperidinol) Citrate, Tributyl Citrate, Sodium Benzoate","Masker tidur dengan ekstrak mawar, asam hialuronat dan kolagen dan ekstrak pemutih.",,Ya,,b,c,"Menutrisi kulit, membantu regenerasi kulit saat tidur, memberikan kelembapan, menjaga elastisitas kulit, membantu memperlambat tanda-tanda penuaan dini, membuat wajah tampak segar dan cerah alami","a,b,c,d"
Mask,Mask Sheet,Berminyak,NPURE,Cica Face Sheet Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/c612f8a6c66ad78abd312cb22a301163.jpg,npure_cicafacesheetmask,"Anti-acne: Niacinamide, Salicylic Acid
Antioxidant: Caffeine
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin
Soothing: Allantoin, Panthenol, Salicylic Acid
","Water, Centella Asiatica Leaf Water, Glycerin, Niacinamide, Dipropylene Glycol, Methylpropanediol, Betaine, PEG-40 Hydrogenated Castor Oil, Hydroxyacetophenone, Carbomer, Caffeine, Tromethamine, Allantoin, Caprylyl Glycol, Fragrance(Parfum), Ethylhexylglycerin, Xanthan Gum, 1,2-Hexanediol, Disodium EDTA, Panthenol, Salicylic Acid
","Masker ini akan membuat Anda terlihat jauh lebih baik dari sebelumnya merasa lebih bahagia, dan menakjubkan. Berkat ekstrak daun centella asiatica. Mari kita tenangkan sampai halus.",NA18200200849,Ya,,b,c,"Membantu menghilangkan bekas jerawat pada wajah, menenangkan peradangan kulit kemerahan (Acne Care), membantu melembabkan wajah, menyamarkan pori-pori pada wajah",b
Mask,Mask Sheet,Berminyak,Some By Mi,Real Tea Tree Calming Care Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/31a27eff34b5aa7be84f4e840a8516e5.jpg,somebymi_realteatreecalmingcaremask,"Anti-acne: Melaleuca Alternifolia (Tea Tree) Leaf Oil (50Ppm)
Antioxidant: Melaleuca Alternifolia (Tea Tree) Leaf Oil (50Ppm), Tocopherol
Skin-identical ingredient: Glycerin
Soothing: Melaleuca Alternifolia (Tea Tree) Leaf Oil (50Ppm), Allantoin, Dipotassium Glycyrrhizate
","Water, Glycerin, Propanediol, Butylene Glycol, Melaleuca Alternifolia (Tea Tree) Extract (97Ppm), 1,2-Hexanediol, Melaleuca Alternifolia (Tea Tree) Leaf Oil (50Ppm), Acrylates/​C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Allantoin, Sodium Polyacrylate, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Hydroxyacetophenone, Caprylyl Glycol, Dipropylene Glycol, Dipotassium Glycyrrhizate, Polyglyceryl-10 Laurate, Ethylhexylglycerin, Tocopherol, Disodium EDTA
",Ini adalah masker lembaran yang mengandung Pohon Teh Nyata yang dengan cepat menenangkan masalah kulit Anda dan memelihara kulit yang sempurna tanpa masalah kulit.,,Tidak,,b,c,Menenangkan kulit dan memeliharanya agar bebas masalah,f
Mask,Mask Sheet,Berminyak,Emina,Masquerade Face Mask Charcoal,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1645678846_image_remo_800x800.png,emina_masqueradefacemaskcharcoal,"Anti-acne: Niacinamide, Zinc Gluconate
Antioxidant: Caffeine, Camellia Sinensis Leaf Extract, Hamamelis Virginiana (Witch Hazel) Extract
Cell-communicating ingredient: Niacinamide
Skin brightening: Niacinamide
Skin-identical ingredient: Glycerin
Soothing: Allantoin, Camellia Sinensis Leaf Extract, Zinc Gluconate, Copper Gluconate, Hamamelis Virginiana (Witch Hazel) Extract
","Aqua, Glycerin, Dipropylene Glycol, Niacinamide, Silica, Methylpropanediol, PEG-40 Hydrogenated Castor Oil, Hydroxyacetophenone, Betaine, Carbomer, Caffeine, Tromethamine, Allantoin, Caprylyl Glycol, Ethylhexylglycerin, Xanthan Gum, Disodium EDTA, Parfum, 1,2-Hexanediol, Butylene Glycol, Camellia Sinensis Leaf Extract, Charcoal Powder, Magnesium Aspartate, Zinc Gluconate, Phenoxyethanol, Copper Gluconate, Hamamelis Virginiana (Witch Hazel) Extract
",Emina Masquerade Face Mask Charcoal dengan bahan pemurni ringan membantu mengontrol minyak yang berlebihan dan memberikan penampilan kulit yang lebih halus.,NA18200200828,Tidak,,b,c,"Mengurangi minyak berlebih pada kulit, membuat kulit tampak lebih halus, mencerahkan kulit wajah",d
Mask,Wash-Off,Berminyak,Lacoco,Amazonian Charcoal Glow Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1630644418_lacoco_lac_800x800.jpg,lacoco_amazoniancharcoalglowmask,"Antioxidant: Camellia Sinensis Leaf Extract
Skin-identical ingredient: Hyaluronic Acid
Soothing: Camellia Sinensis Leaf Extract, Opuntia Ficus-Indica Stem Extract
","Water, Kaolin, Bentonite, Quartz, Butylene Glycol, Menthyl Lactate, Propylene Glycol, Prunus Armeniaca (Apricot) Seed Powder, Carbon Black, Camellia Sinensis Leaf Extract, Phenoxyethanol, Jeju Lava Seawater, Laureth-21, Deceth-7, PEG-40 Hydrogenated Castor Oil, Tetrasodium EDTA, Fragrance, Ethylhexylglycerin, Opuntia Ficus-Indica Stem Extract, PPG-26-Buteth-26, 1,2-Hexanediol, Hyaluronic Acid, Sodium Dehydroacetate",Membantu membersihkan kulit dan pori-pori secara efektif untuk efek penghalusan instan,NA18240200619,Ya,,b,c,"Membersihkan pori-pori kulit dari kotoran, minyak berlebih, dan sisa makeup, mengangkat sel kulit mati, mengontrol minyak berlebih pada wajah, mengangkat komedo dan mencegah timbulnya jerawat, memudarkan noda bekas jerawat, membuat kulit tampak lebih berkilau, mencegah penuaan dini",a
Mask,Wash-Off,Berminyak,Innisfree,Jeju Volcanic Pore Clay Mask,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1648715502_31673_l_1_800x800.jpg,innisfree_jejuvolcanicporeclaymask,"Antioxidant: Camellia Sinensis Leaf Extract, Citrus Unshiu Peel Extract
Exfoliant: Lactic Acid
Skin brightening: Citrus Unshiu Peel Extract
Skin-identical ingredient: Glycerin
Soothing: Camellia Sinensis Leaf Extract","Water, Butylene Glycol, Ci 77891, Silica, Glycerin, Caprylic/​Capric Triglyceride, Trehalose, Volcanic Ash (Jeju Volcanic Cluster), Cetearyl Alcohol, Stearic Acid, Glyceryl Stearate, Ci 77004, CI 77947, Polysorbate 60, Camellia Sinensis Leaf Extract, Citrus Unshiu Peel Extract, Opuntia Coccinellifera Fruit Extract, Orchid Extract, Camellia Japonica Leaf Extract, Cryptomeria Japonica Leaf Extract, Bambusa Vulgaris Extract, Theobroma Cacao (Cocoa) Extract, Kaolin, Polyvinyl Alcohol, Hydrogenated Vegetable Oil, PVP, Dextrin, PEG-100 Stearate, Sorbitan Stearate, Cellulose Gum, Xanthan Gum, Lactic Acid, Tetrasodium Pyrophosphate, Disodium EDTA, Ethylhexylglycerin, Phenoxyethanol",Masker tanah liat yang dibersihkan membersihkan pori-pori dari komedo dan komedo putih. Masker cepat kering diformulasikan khusus dengan gugus vulkanik jeju yang secara efektif menyerap sebum dan kotoran agar terlihat lebih jelas dan pori-pori yang lebih kecil dengan tekstur yang lebih halus dan halus. Masker tanah liat juga dapat digunakan sebagai perawatan spot untuk menenangkan dan menurunkan peradangan. ,"	
NA26200200018",Ya,,b,c,"Membersihkan pori-pori, mengurangi jerawat, menghaluskan kulit, mencerahkan kulit, memperbaiki warna kulit, menyerap sebum berlebih, mengurangi noda yang tampak, membantu memperbaiki tampilan dan tekstur kulit secara keseluruhan",d
Mask,Wash-Off,Berminyak,AXIS-Y,Mugwort Pore Clarifying Wash Off Pack,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1611642642_Mugwort_Po_800x800.jpg,axis-y_mugwortporeclarifyingwashoffpack,"Antioxidant: Avena Sativa (Oat) Kernel Extract, Pteris Multifida Extract, Houttuynia Cordata Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil
Skin-identical ingredient: Sodium Hyaluronate, Glycerin
Soothing: Avena Sativa (Oat) Kernel Extract, Houttuynia Cordata Extract, Beta-Glucan, Allantoin, Saccharomyces Ferment Filtrate
","Artemisia Princeps Extract, Kaolin, Dipropylene Glycol, Bentonite, Betaine, Phaseolus Angularis Seed Powder, Laminaria Japonica Extract, Eclipta Prostrata Leaf Extract, Avena Sativa (Oat) Kernel Extract, Pteris Multifida Extract, Cynara Scolymus (Artichoke) Leaf Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Vigna Radiata Seed Extract, Houttuynia Cordata Extract, Cryptomeria Japonica Leaf Extract, Nelumbo Nucifera Leaf Extract, Hydrogenated Lecithin, Sodium Hyaluronate, 1,2-Hexanediol, Methylpropanediol, Xanthan Gum, Glycerin, Chromium Oxide Greens, Charcoal Powder, Water, Beta-Glucan, Polyquaternium-51, Fructooligosaccharides, Allantoin, Hydrolyzed Hyaluronic Acid, Butylene Glycol, Camellia Sinensis Leaf Powder, Saccharomyces Ferment Filtrate, Hydroxyacetophenone, Ethylhexylglycerin, Rosmarinus Officinalis (Rosemary) Leaf Oil
","Dengan bahan dasar ekstrak Mugwort 61%, paket pencuci ini membersihkan pori-pori dari kotoran, menenangkan kulit yang meradang dan teriritasi, dan mengelupas kulit mati dengan lembut untuk mengungkapkan kulit yang cerah dan sehat.",NA26230200365,Tidak,,b,c,"Membersihkan pori-pori dari kotoran, Mengeksfoliasi kulit mati, Menenangkan kulit yang meradang dan teriritasi, Mengontrol sebum berlebih, Membuat kulit cerah dan sehat",d
Moisturizer,Lotion & Emulsion,Berminyak,COSRX,Oil-free Ultra-Moisturizing Lotion,https://image.femaledaily.com/dyn/210/images/prod-pics/1462863090-Cosrx-Oil_Free_Ultra_Moisturizing_Lotion_with_Birch_Sap.jpg,cosrx_oil-freeultra-moisturizinglotion,"Skin-identical ingredient: Glycerin, Sodium Hyaluronate
Soothing: Allantoin, Panthenol
","Betula Platyphylla Japonica Juice, Butylene Glycol, Glycerin, Dimethicone, Betaine, Cetearyl Alcohol, 1,2-Hexanediol, Cetearyl Olivate, Sorbitan Olivate, Ethylhexylglycerin, Hydroxyethyl Acrylate/​Sodium Acryloyldimethyl Taurate Copolymer, Ethyl Hexanediol, Xanthan Gum, Allantoin, Panthenol, Sodium Hyaluronate, Sodium Lactate, 4-Terpineol, Water
","Menenangkan kulit yang teriritasi, memulihkan kelembaban dan mempertahankan tingkat hidrasi, menembus jauh ke dalam kulit dengan sangat cepat, Meninggalkan kulit segar, lembut dan halus seperti sutra.",NA26180102309,Ya,,b,d,"Menjaga, memberi kelembaban dan kenyamanan dengan formula yang ringan dan bebas minyak",b
Moisturizer,Lotion & Emulsion,Berminyak,Harlette,Waterymelon Deep Hydration Emulsion,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1599729134_87f98b99d8_800x800.png,harlette_waterymelondeephydrationemulsion,"Antioxidant: Citrullus Lanatus (Watermelon) Fruit Extract, Phragmites Kharka Extract, Poria Cocos Extract
Skin brightening: Glycyrrhiza Glabra (Licorice) Root Extract
Skin-identical ingredient: Glycerin, Sodium PCA, Sodium Hyaluronate
Soothing: Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Panthenol, Phragmites Kharka Extract, Poria Cocos Extract, Allantoin, Bisabolol
","Aqua, Glycerin, Butylene Glycol, Isohexadecane, Sodium PCA, Polyacrylamide, Citrullus Lanatus (Watermelon) Fruit Extract, Hylocereus Undatus (Dragon Fruit) Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Phenoxyethanol, C13-14 Isoparaffin, Laureth-7, Panthenol, Fomes Officinalis (Mushroom) Extract, Milk Protein, Phragmites Kharka Extract, Poria Cocos Extract, Sodium Benzoate, Sodium Hyaluronate, Allantoin, Polysorbate 20, Triethanolamine, Bisabolol, Carbomer, Tetrasodium EDTA, Parfum
",Emulsi yang menghidrasi untuk kulit bercahaya,"	
NA18200101340",Ya,,b,d,"Menghidrasi dan melembabkan kulit, Menenangkan dan menutrisi kulit bermasalah, Mencerahkan bekas jerawat dan kulit wajah, Memperkuat skin barrier","b,d,f"
Moisturizer,Lotion & Emulsion,Berminyak,Skin Dewi,Temulawak Balancing Facial Emulsion,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1629448560_img_1__800x800.jpg,skindewi_temulawakbalancingfacialemulsion,"Anti-acne: Niacinamide, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Salicylic Acid
Antioxidant: Calophyllum Inophyllum (Tamanu) Seed Oil, D-Alpha Tocopherol, Curcuma Xanthorrhiza Root Extract, Camellia Sinensis (Green Tea) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Rosmarinus Officinalis Leaf Extract
Cell-communicating ingredient: Niacinamide
Exfoliant: Salicylic Acid
Skin brightening: Niacinamide, Glycyrrhiza Glabra (Licorice) Extract
Skin-identical ingredient: Glycerin, Arginine
Soothing: Hamamelis Virginiana Water, Oenothera Biennis (Evening Primrose) Oil, Allantoin, Bisabolol, Glycyrrhiza Glabra (Licorice) Extract, Camellia Sinensis (Green Tea) Leaf Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Salix Alba (Willow) Bark Extract, Salicylic Acid, Rosmarinus Officinalis Leaf Extract
","Anthemis Nobilis Flower Water, Hamamelis Virginiana Water, Glycerin, Aqua, Cetearyl Glucoside, Sorbitan Olivate, Coco-Caprylate/​Caprate, Calophyllum Inophyllum (Tamanu) Seed Oil, Corylus Avellana (Hazel) Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, D-Alpha Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Benzyl Alcohol, Allantoin, Niacinamide, Scleroglucan, Bisabolol, Arginine, Curcuma Longa Root Co2 Extract, Curcuma Xanthorrhiza Root Extract, Epilobium Fleischeri Extract, Glycyrrhiza Glabra (Licorice) Extract, Rosa Canina Fruit Co2 Extract, Citric Acid, Potassium Sorbate, Sodium Benzoate, Acacia Senegal Gum, Xanthan Gum, Glycine Soja Oil, Boswellia Carterii Oil, Camellia Sinensis (Green Tea) Leaf Extract, Lavandula Angustifolia (Lavender) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Pelargonium Graveolens Oil, Salix Alba (Willow) Bark Extract, Rosmarinus Officinalis (Rosemary) Leaf Oil, Salvia Sclarea Oil, Salicylic Acid, Sorbic Acid, Rosmarinus Officinalis Leaf Extract, *Citronellol, *Limonene, *Linalool
","Emulsi yang menenangkan dan bergizi untuk kulit bebas kotoran yang halus, kenyal dan sehat.",NA18181200428,Ya,,b,d,"Mengatur dan menyeimbangkan produksi sebum, Menenangkan dan menutrisi wajah, Memperbaiki tampilan pori-pori, Melembabkan, Mencerahkan","f,b,d"
Moisturizer,Face Mist,Berminyak,Wardah,C-Defense Face Mist,https://image.femaledaily.com/dyn/210/images/prod-pics/product_1610524396_face_mist_800x800.jpg,wardah_c-defensefacemist,"Antioxidant: 3-O-Ethyl Ascorbic Acid
Skin brightening: 3-O-Ethyl Ascorbic Acid
Skin-identical ingredient: Sodium PCA, Glycerin
Soothing: Allantoin
","Aqua, Propanediol, 3-O-Ethyl Ascorbic Acid, Sodium PCA, Allantoin, Disodium EDTA, Phenoxyethanol, Chlorphenesin, Trideceth-9, PEG-40 Hydrogenated Castor Oil, Glycerin, Fragrance, Polysorbate 20, Citric Acid
","Semprotkan energi Anda dengan Vitamin C dan Faktor Pelembab Alami
",NA18180105599,Ya,,b,d,"Menjaga kelembapan dan elastisitas kulit, membuat kulit terasa kenyal, segar, dan cerah, mengunci makeup agar lebih awet",b
